product_id,sim_1_id,sim_1_score,sim_2_id,sim_2_score,sim_3_id,sim_3_score,sim_4_id,sim_4_score
216017_BG,216017_GY,0.9713691473007202,217007_GY,0.955909013748169,222690_WT,0.9543858766555786,224960_BG,0.9533288478851318
216017_GY,216017_BG,0.9713691473007202,214006_GY,0.9613608121871948,212792_BG,0.96100252866745,212838_GY,0.9605777263641357
216017_NV,222690_NV,0.9542627334594727,216418_GY,0.9542381763458252,212654_BU,0.9530411958694458,214441_BL,0.9506038427352905
216019_BM,212182_BK,0.9560607671737671,214097_KK,0.942118763923645,223590_BM,0.9418500065803528,212845_BM,0.937324583530426
216020_BM,214096_KK,0.9551495313644409,214096_BU,0.9535057544708252,212846_BM,0.9532133936882019,220750_BM,0.9314529895782471
216034_GN,217446_HM,0.9135923385620117,212493_HM,0.9124114513397217,212564_HM,0.9121507406234741,214121_BM,0.9113308787345886
216035_BM,224795_HM,0.8875634074211121,217458_HM,0.8866121768951416,223062_PM,0.8824502229690552,223006_PM,0.8776983618736267
216040_BK,216042_BK,0.8668529987335205,212179_BK,0.8321208357810974,224553_BK,0.8295525908470154,224843_BK,0.8293149471282959
216042_BK,218403_BK,0.8779704570770264,224542_BK,0.8756992816925049,211356_DM,0.875508189201355,222439_BM,0.874407947063446
216045_BK,212055_BK,0.9701545238494873,223874_OL,0.969617486000061,223874_BK,0.9657068848609924,214492_BK,0.9634202122688293
216047_BK,214101_BK,0.9476646184921265,223920_BK,0.9363143444061279,222011_BK,0.9351520538330078,209756_BK,0.9334530830383301
216048_BM,221677_GN,0.8976192474365234,208013_EC,0.8890774250030518,216051_BM,0.8833465576171875,220366_BM,0.8825891017913818
216049_BM,213438_BM,0.9016206860542297,211542_BM,0.8969465494155884,218838_BM,0.8956946134567261,214250_EC,0.8951213955879211
216050_BM,213444_BM,0.9612525701522827,216051_BM,0.9522653818130493,208013_EC,0.9467834234237671,216874_BM,0.9442173838615417
216051_BM,213444_BM,0.9538536071777344,216050_BM,0.9522653818130493,216870_BM,0.9511159062385559,216871_BM,0.9457074403762817
216055_BG,212039_WT,0.9689978957176208,215999_WT,0.952889084815979,219040_GD,0.9471621513366699,222783_WT,0.9458143711090088
216058_GD,215317_KK,0.9297658205032349,216659_BM,0.9285472631454468,210079_BG,0.9283186793327332,209820_TU,0.9278115034103394
216060_BK,223399_BK,0.9744845628738403,214427_BK,0.9714418649673462,222227_BK,0.9683547019958496,222339_BK,0.9679129719734192
216060_EC,212362_TU,0.9719665050506592,223930_EC,0.9708102941513062,221309_WT,0.9671811461448669,222339_WT,0.9651522040367126
216062_BK,215337_BK,0.9255436658859253,217187_BK,0.9208418726921082,211655_BK,0.919296383857727,215675_BK,0.912321150302887
216065_DM,214740_BM,0.9176783561706543,214088_CA,0.9129353761672974,213651_BN,0.9128109812736511,214464_BL,0.9126242995262146
216067_GD,213744_GD,0.8930509686470032,213143_GD,0.870691180229187,211467_GD,0.870139479637146,219343_YL,0.8652663826942444
216068_GD,170938_IV,0.9567164182662964,209607_GD,0.9563287496566772,218583_GD,0.9500008821487427,209016_GD,0.9474920034408569
216069_GD,221104_GD,0.9372460842132568,210340_WT,0.9328951835632324,220840_WT,0.9294167757034302,220909_WT,0.9263849258422852
