product_id,sim_1_id,sim_1_score,sim_2_id,sim_2_score,sim_3_id,sim_3_score,sim_4_id,sim_4_score
220777_GD,220616_GD,0.9010401964187622,220788_GD,0.8715496063232422,220776_BL,0.8451538681983948,220721_LB,0.8448230028152466
220778_HM,220597_BM,0.8850713968276978,174202_HM,0.8543092012405396,220618_HM,0.8464011549949646,220718_HM,0.8459628820419312
220779_BL,219266_BL,0.8654050827026367,219262_DM,0.8388658165931702,220786_BM,0.8301738500595093,219278_BL,0.8262313604354858
220780_GD,220612_GD,0.9009196162223816,220773_GD,0.8928133249282837,220738_GD,0.8876042366027832,220615_GD,0.880011796951294
220781_HM,217160_HM,0.8703425526618958,220778_HM,0.8438166379928589,217158_HM,0.8317998647689819,217148_HM,0.8225842118263245
220783_YL,219300_BM,0.8328406810760498,220786_BM,0.8225483894348145,219367_GD,0.8175036311149597,219343_YL,0.8129196166992188
220784_BM,220786_BM,0.9122757315635681,219300_BM,0.8986635208129883,219301_DM,0.8870784044265747,219262_DM,0.8846843838691711
220785_LK,220775_LB,0.889361560344696,216068_GD,0.8392708897590637,220772_HM,0.8386198878288269,220597_BM,0.8332973122596741
220786_BM,219300_BM,0.9333068132400513,220784_BM,0.9122757315635681,220789_BM,0.9026049375534058,219301_DM,0.9004003405570984
220787_BM,219300_BM,0.8506673574447632,219301_DM,0.844674825668335,220786_BM,0.8438048362731934,219298_BM,0.8428016901016235
220788_GD,220616_GD,0.9070436954498291,220728_PK,0.8924016356468201,220619_PK,0.8848922252655029,220721_LB,0.8766191601753235
220789_BM,219300_BM,0.920127272605896,220786_BM,0.9026049375534058,219331_DM,0.9010517597198486,219301_DM,0.8955305218696594
220794_BM,219300_BM,0.8856973648071289,220786_BM,0.8803433775901794,219331_DM,0.868610143661499,220789_BM,0.8655281066894531
220796_WT,221039_WT,0.9760560393333435,221044_WT,0.9561722278594971,221046_WT,0.9543098211288452,221016_WT,0.9519767165184021
220800_WT,211409_WT,0.9551169872283936,220803_WT,0.9335669279098511,220918_WT,0.9318640232086182,212667_GD,0.9191689491271973
220803_WT,220856_WT,0.9478527307510376,221037_WT,0.9439489841461182,220800_WT,0.9335669279098511,219775_GD,0.9267009496688843
220804_WT,220814_WT,0.9467887878417969,220811_WT,0.943259596824646,220806_WT,0.9368566274642944,221053_WT,0.9313476085662842
220805_WT,220807_WT,0.8616360425949097,210255_GD,0.8530926704406738,211410_WT,0.8521757125854492,220815_WT,0.8515104055404663
220806_WT,220814_WT,0.9422177076339722,220804_WT,0.9368566274642944,220815_WT,0.9341673851013184,221053_WT,0.9337009191513062
220807_WT,217154_GD,0.9116222262382507,217697_GD,0.8986826539039612,217694_GD,0.8962208032608032,209607_GD,0.8955089449882507
220809_GD,209000_GD,0.9531385898590088,209286_GD,0.9427328109741211,209177_GD,0.9371002316474915,209174_GD,0.9332674741744995
220810_WT,221045_WT,0.8933141231536865,220924_WT,0.888697624206543,220922_WT,0.8872922658920288,220844_WT,0.8867429494857788
220811_WT,220804_WT,0.943259596824646,220814_WT,0.9327419996261597,220849_WT,0.9240688681602478,209178_GD,0.9239214062690735
220814_WT,220804_WT,0.9467887878417969,220806_WT,0.9422177076339722,220811_WT,0.9327419996261597,220849_WT,0.9168257713317871
220815_WT,220806_WT,0.9341673851013184,221053_WT,0.9284459352493286,209178_GD,0.9093397855758667,220804_WT,0.9082448482513428
220816_WT,221021_WT,0.9527797102928162,220820_WT,0.9516451358795166,220824_WT,0.9503949880599976,200284_GD,0.9486945867538452
220818_WT,220820_WT,0.9493472576141357,221054_WT,0.9434943199157715,220816_WT,0.9375737309455872,221048_WT,0.9368720054626465
220819_LB,220826_LB,0.9471454620361328,217896_BL,0.9075554013252258,209973_BL,0.9037051796913147,220942_LB,0.897195041179657
220820_WT,220824_WT,0.9622682929039001,220825_WT,0.9574084877967834,220816_WT,0.9516451358795166,220912_WT,0.9501473903656006
220822_WT,211411_WT,0.975729763507843,220867_WT,0.9607195854187012,221055_WT,0.952873170375824,221054_WT,0.9421907067298889
220823_CA,214549_CA,0.928425669670105,221434_CA,0.9264812469482422,216346_CA,0.9261858463287354,224481_CA,0.9237617254257202
220823_EC,220826_LB,0.8982540965080261,222427_EC,0.8978451490402222,222446_EC,0.8935022950172424,218006_EC,0.8909246921539307
220824_WT,220820_WT,0.9622682929039001,221021_WT,0.9575148820877075,220825_WT,0.955216109752655,220911_WT,0.9524791240692139
220825_WT,220834_WT,0.964251697063446,220820_WT,0.9574084877967834,220858_WT,0.9571797251701355,221021_WT,0.9566497206687927
220826_BG,220826_LB,0.9107939004898071,216571_BG,0.8938082456588745,222426_BG,0.8913601636886597,220941_BG,0.890167236328125
220826_LB,220819_LB,0.9471454620361328,220826_BG,0.9107939004898071,220823_EC,0.8982540965080261,222426_LB,0.8917618989944458
220827_WT,220862_WT,0.8976293206214905,220841_WT,0.8925701379776001,209172_GD,0.8907580375671387,211632_GD,0.8847842812538147
220828_GD,209176_GD,0.9335078001022339,209061_GD,0.9140135645866394,215997_GD,0.9110872745513916,215965_GD,0.9095081090927124
220829_EC,220829_PU,0.8956223726272583,222425_EC,0.8947017788887024,218009_EC,0.8902380466461182,215482_EC,0.8891712427139282
220829_PU,214101_PU,0.9049080610275269,220829_EC,0.8956223726272583,218009_PU,0.8862230777740479,217005_PU,0.8792756795883179
220832_WT,211409_WT,0.9365439414978027,223972_WT,0.9237843751907349,221045_WT,0.9080331921577454,220844_WT,0.9072543382644653
220833_WT,220856_WT,0.9600306153297424,220853_WT,0.9419847130775452,221037_WT,0.9406340718269348,220907_WT,0.9379233121871948
220834_WT,220825_WT,0.964251697063446,220835_WT,0.9443603754043579,220858_WT,0.9427821636199951,224672_GD,0.9386725425720215
220835_WT,221021_WT,0.9597234725952148,220911_WT,0.9528592824935913,221054_WT,0.949666440486908,220824_WT,0.9480500221252441
220836_WT,220839_WT,0.9298332929611206,221045_WT,0.9211795330047607,221018_WT,0.920259952545166,215997_GD,0.9195230007171631
220838_WT,221022_WT,0.9534488320350647,220865_WT,0.9394457936286926,221043_WT,0.9311389327049255,211408_WT,0.919011652469635
220839_WT,220836_WT,0.9298332929611206,221044_WT,0.9287009835243225,221018_WT,0.921085000038147,220838_WT,0.916897177696228
220840_WT,220909_WT,0.941880464553833,220860_WT,0.9336273670196533,220869_WT,0.9313819408416748,209171_GD,0.929998517036438
220841_WT,220862_WT,0.9560187458992004,206005_GD,0.9261065721511841,220916_GD,0.9214860200881958,209263_GD,0.9199473261833191
220843_WT,209265_GD,0.8965895771980286,220841_WT,0.8926076889038086,211632_GD,0.8923940658569336,220862_WT,0.8904260396957397
220844_WT,221016_WT,0.9532963037490845,209003_WT,0.950789213180542,220907_WT,0.9460467100143433,220917_WT,0.9433835744857788
220845_WT,220912_WT,0.968401312828064,220858_WT,0.9598318338394165,209170_GD,0.9499526023864746,220820_WT,0.9470417499542236
220846_WT,220907_WT,0.9398725628852844,220924_WT,0.9269154071807861,221037_WT,0.9245869517326355,220853_WT,0.919506847858429
220848_WT,221041_WT,0.9360271096229553,220844_WT,0.9131840467453003,211409_WT,0.9081799983978271,220803_WT,0.9063389301300049
220849_WT,220870_WT,0.9287689924240112,220811_WT,0.9240688681602478,209002_GD,0.9209998846054077,220814_WT,0.9168257713317871
220851_WT,215955_GD,0.9307348728179932,221043_WT,0.9196994304656982,220838_WT,0.9081524610519409,215953_GD,0.9072738885879517
220853_WT,221037_WT,0.9618929028511047,220856_WT,0.9556831121444702,220833_WT,0.9419847130775452,220907_WT,0.9405818581581116
220854_WT,221045_WT,0.9466135501861572,221044_WT,0.9381566047668457,220918_WT,0.9371494650840759,221046_WT,0.9344372749328613
220855_WT,215921_WT,0.9323098063468933,209013_GD,0.9091628789901733,217336_GD,0.9045900106430054,217677_GD,0.8907196521759033
220856_WT,221037_WT,0.9681935906410217,220833_WT,0.9600306153297424,220853_WT,0.9556831121444702,220803_WT,0.9478527307510376
220858_WT,220845_WT,0.9598318338394165,220825_WT,0.9571797251701355,216239_GD,0.944693922996521,211623_GD,0.943132221698761
220860_WT,220869_WT,0.9573866128921509,220909_WT,0.9538370370864868,220876_WT,0.9510762095451355,209171_GD,0.9387006759643555
220861_GD,209172_GD,0.9410601854324341,211630_GD,0.9355747103691101,209012_GD,0.9334077835083008,212683_GD,0.932052731513977
220862_WT,220841_WT,0.9560187458992004,220916_GD,0.9305567145347595,215936_GD,0.9224807620048523,206005_GD,0.920590877532959
220865_WT,220838_WT,0.9394457936286926,221022_WT,0.9196386337280273,221044_WT,0.9121809005737305,221019_WT,0.9075701832771301
220867_WT,220822_WT,0.9607195854187012,211411_WT,0.9601268768310547,221055_WT,0.9563385844230652,217973_GD,0.9436572790145874
220868_WT,220920_GD,0.8795037865638733,203831_GD,0.866668164730072,203837_GD,0.8626312017440796,217681_GD,0.8609142303466797
220869_PM,223015_PM,0.8683567047119141,223061_PM,0.8660518527030945,223003_PM,0.8612960577011108,212949_HM,0.8455355167388916
220869_WT,220876_WT,0.9595693349838257,220860_WT,0.9573866128921509,220909_WT,0.954012393951416,209174_GD,0.9399967193603516
220870_WT,221035_WT,0.9292949438095093,220849_WT,0.9287689924240112,220804_WT,0.923603355884552,209181_GD,0.9201277494430542
220872_IV,170938_IV,0.9547178745269775,216319_IV,0.942790150642395,216328_IV,0.9381417036056519,221015_IV,0.9368146657943726
220873_IV,215899_IV,0.9690060615539551,220874_IV,0.9650101661682129,216317_IV,0.9636264443397522,216088_IV,0.9588682651519775
220874_IV,216248_IV,0.980307936668396,215899_IV,0.9771859645843506,216083_IV,0.9682286977767944,220873_IV,0.9650101661682129
220876_WT,220869_WT,0.9595693349838257,220909_WT,0.9518222212791443,220860_WT,0.9510762095451355,209000_GD,0.9484275579452515
220878_OR,220879_BG,0.888139009475708,219325_SV,0.8404390215873718,219714_RD,0.8402450680732727,219323_RD,0.8369438648223877
